Date debut;Date fin;Titre compétition;Ville;Code structure;Club organisateur;Code region;Departement;Discipline;Type;Saison;Mail;Site web;Lieu;Adresse;CP;Ville compétition;Long;Lat;Mandat;Etat;EprvId
26/07/2026;26/07/2026;3D MONTGISCARD;MONTGISCARD;1131090;ARCHERS DE MONTGISCARD;CR11;310;Tir 3D;individuel;2026;archers.montgiscard31@gmail.com;http://club.sportsregions.fr/archersmontgiscard;archers Montgiscard;Route Belbèze;31450;MONTGISCARD;1.562;43.44889;https://extranet.ffta.fr/medias/documents_epreuves/10fbc9f172c384.pdf;Validée;74884
26/07/2026;26/07/2026;"3D D&apos;ÉTÉ";FROIDFOND;1285143;ARCHERY LEGACY VENDÉE;CR12;850;Tir 3D;individuel;2026;pascal.lapkine@outlook.fr;;La Charrie;;85300;FROIDFOND;-1.74698;46.86493;https://extranet.ffta.fr/medias/documents_epreuves/10f7be32f43038.pdf;Validée;76977
26/07/2026;26/07/2026;CONCOURS 3D 2 DEPARTS - DIMANCHE;ROBION;1384129;LES ARCHERS DU BAUDE;CR13;840;Tir 3D;individuel;2026;berthier.jp@gmail.com;https://www.lesarchersdubaude.fr/;Terrain du Coulon;Chemin de caramède;84440;ROBION;5.09769;43.85014;https://extranet.ffta.fr/medias/documents_epreuves/10fde8c1813fbc.pdf;Validée;75988
26/09/2026;27/09/2026;3D AUTOMNE;PUY DE PRODELLES;0115058;LA FLECHE DE LA SUMENE;CR01;150;Tir 3D;individuel;2026;fleche.sumene@gmail.com;https://www.flechesumene.free.fr;Pont de Vernejoux;Rue RD 15 Route de la Dordogne;15350;CHAMPAGNAC;2.36873;45.36395;;Validée;76527
26/09/2026;26/09/2026;TIR EN CAMPAGNE;RENNES;0335067;COMPAGNIE D'ARCHERS DE RENNES;CR03;350;Tir en Campagne;individuel;2027;contact@archersderennes.com;http://www.archersderennes.com;Centre aéré Dominique Savio;Route louvinais;35700;RENNES;-1.63333;48.14372;;Validée;78770
26/09/2026;26/09/2026;CONCOURS NATURE;NOGENT LE ROTROU;0428050;LES ARCHERS DU PERCHE;CR04;280;Tir Nature;individuel;2026;lesarchersduperche@gmail.com;https://www.lesarchersduperche.org;camping  municipal;"Route l&apos;aunay des guiniers";28330;AUTHON DU PERCHE;0.89605;48.19399;https://extranet.ffta.fr/medias/documents_epreuves/1102a5d1dd90b3.pdf;Validée;76471
26/09/2026;27/09/2026;24H DE SECLIN;SECLIN;0759117;SECLINOISE ARCHERIE;CR07;590;Loisirs Confirmé;uniquement équipe;2026;david.trenet@orange.fr;http://seclinoise-archerie.com;Salle Rosenberg;Rue des Martyrs;59113;SECLIN;3.02276;50.55175;;Validée;75056
26/09/2026;27/09/2026;PARTICULIER;SERINGES ET NESLES;0702078;CIE D ARC SERINGES ET NESLES;CR07;020;Loisirs Débutant et confirmé;individuel;2026;ciearcseringesetnesles@orange.fr;http://arc-seringes-02.sportsregions.fr/;"Jeu d&apos;Arc de Seringes et Nesles";"Rue Du Jeu d&apos;Arc";02130;SERINGES ET NESLES;3.54338;49.20691;;Validée;75067
26/09/2026;26/09/2026;TIR AUX POMMES;PARCY ET TIGNY;0702020;CIE D'ARC DE PARCY ET TIGNY;CR07;020;Loisirs Débutant et confirmé;individuel;2026;cie-arcparcytigny@orange.fr;;JEU D ARC;"13 Rue du jeu d&apos;arc";02210;PARCY ET TIGNY;3.33643;49.27683;;Validée;75893
26/09/2026;27/09/2026;"TAE D&apos;AUTOMNE";SAINT GERMAIN SUR MORIN;0877040;CIE DE ST GERMAIN S/MORIN - VAL D'EUROPE;CR08;770;Para-tir à l'arc en extérieur;individuel;2026;casgsm77@gmail.com;https://casg77.fr/;Centre sportif J Godet;Rue de Montguillon;77860;ST GERMAIN SUR MORIN;2.84665;48.88051;;Validée;75171
26/09/2026;27/09/2026;"TAE D&apos;AUTOMNE";SAINT GERMAIN SUR MORIN;0877040;CIE DE ST GERMAIN S/MORIN - VAL D'EUROPE;CR08;770;Tir à l'Arc Extérieur;individuel;2026;casgsm77@gmail.com;https://casg77.fr/;Centre sportif J Godet;Rue de Montguillon;77860;ST GERMAIN SUR MORIN;2.84665;48.88051;;Validée;75172
26/09/2026;27/09/2026;FINALE RUN ARCHERY TOUR;MONTIGNY LES CORMEILLES;0895299;LES ARCHERS DE MONTIGNY LES CORMEILLES;CR08;950;Run archery;individuel;2026;arcmontignylescormeilles@yahoo.fr;http://www.archersmontignylescormeilles.fr;stade du Bois Barrais;Rue de Conflans;95370;MONTIGNY LES CORMEILLES;2.19694;48.99154;;Validée;76538
26/09/2026;26/09/2026;"TIR DES ARBITRES D&apos;IDF";MAISONS-LAFFITTE;0878115;CIE D'ARC DE MAISONS LAFFITTE;CR08;780;Loisirs Débutant et confirmé;individuel;2027;archer@kmonteil.fr;https://archersmaisonslaffitte.net;"Terrain de l&apos;île de la Commune";Rue de la Digue;78600;MAISONS LAFFITTE;2.15154;48.94174;;Validée;77920
26/09/2026;26/09/2026;84 MEDOCAIN - SAMEDI;CASTELNAU DE MEDOC;1033070;LES ARCHERS DE LA LANDE CASTELNAUDAISE;CR10;330;Tir Nature;individuel;2026;gaelle.augustesakate@orange.fr;http://arc-castelnau.sportsregions.fr/;Terrain;Route DE CARCANS;33480;MOULIS EN MEDOC;-0.83029;45.02334;;Validée;76449
26/09/2026;26/09/2026;RIGALOU LE BASTIT  DEPART 1;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir Nature;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;;Validée;75098
26/09/2026;27/09/2026;"LES COLOSSALLES 12 HEURES DE TIR À L&apos;ARC";SAINT ANDRÉ;3597007;LES ARCHERS DU COLOSSE;CR35;974;Loisirs Débutant et confirmé;individuel;2027;jb97412@yahoo.com;http://www.archersducolosse.org;gymnase jean perrin;727 Avenue avenue de la République;97440;ST ANDRE;55.65223;-20.96152;;Validée;77991
27/09/2026;27/09/2026;TIR NATURE - DIMANCHE MATIN;BEAUJEU ET QUITTEUR;0270124;LES ROBINS DES 3 DONJONS;CR02;700;Tir Nature;individuel;2026;gauthey.c@orange.fr;;SALLE OMNISPORTS;Rue DU STADE;70100;BEAUJEU ET QUITTEUR;;;;Validée;76301
27/09/2026;27/09/2026;TIR NATURE - DIMANCHE APRES-MIDI;BEAUJEU ET QUITTEUR;0270124;LES ROBINS DES 3 DONJONS;CR02;700;Tir Nature;individuel;2026;gauthey.c@orange.fr;;SALLE OMNISPORTS;Rue DU STADE;70100;BEAUJEU ET QUITTEUR;;;;Validée;76302
27/09/2026;27/09/2026;TIR NATURE;RENNES;0335067;COMPAGNIE D'ARCHERS DE RENNES;CR03;350;Tir Nature;individuel;2027;contact@archersderennes.com;http://www.archersderennes.com;Centre aéré Dominique Savio;Route louvinais;35700;RENNES;-1.6333;48.14371;;Validée;78771
27/09/2026;27/09/2026;CONCOURS CAMPAGNE LE BLANC;FONTGOMBAULT;0436060;CIE LE BLANC ARCHER;CR04;360;Tir en Campagne;individuel;2026;compagnieleblancarchers36@gmail.com;;Espace loisirs / Swing Golf;Route de pouligny;36220;FONTGOMBAULT;0.99347;46.67686;;Validée;74986
27/09/2026;27/09/2026;CONCOURS NATURE;NOGENT LE ROTROU;0428050;LES ARCHERS DU PERCHE;CR04;280;Tir Nature;individuel;2026;lesarchersduperche@gmail.com;https://www.lesarchersduperche.org;camping municipal;"Route L&apos;Aunay des Guiniers";28330;AUTHON DU PERCHE;0.89605;48.19399;https://extranet.ffta.fr/medias/documents_epreuves/1102a5c5b8386e.pdf;Validée;76473
27/09/2026;27/09/2026;TIR NATURE DE REIMS;FORT DE FRESNE LES REIMS;0651031;CIE D'ARC DE REIMS;CR06;510;Tir Nature;individuel;2026;compagniedarcreims@gmail.com;http://www.compagnie-arc-reims.com/index.html;Fort de Fresne les Reims;Route De Witry les Reims;51110;FRESNE LES REIMS;4.04169;49.28644;https://extranet.ffta.fr/medias/documents_epreuves/10f71b9c2f3ec.pdf;Validée;74946
27/09/2026;27/09/2026;3D;GORCY;0654070;ARCHER CLUB HAUCOURT-MOULAINE;CR06;540;Tir 3D;individuel;2026;secretaire@archers-haucourt.fr;http://archers-haucourt.fr/wordpress/;Terrain;1 Rue Joseph Labbé;54730;GORCY;5.6868;49.53222;https://extranet.ffta.fr/medias/documents_epreuves/10e45f530f53bc.pdf;Validée;76975
27/09/2026;27/09/2026;NATURE PIDOU;ST SAUVANT;1017022;ARC NATURE SAINT SAUVANT;CR10;170;Tir Nature;individuel;2026;gilsavie@orange.fr;;pidou;"Route de l&apos;orgere";17610;ST SAUVANT;;;;Validée;75109
27/09/2026;27/09/2026;84 MEDOCAIN - DIMANCHE;CASTELNAU DE MEDOC;1033070;LES ARCHERS DE LA LANDE CASTELNAUDAISE;CR10;330;Tir Nature;individuel;2026;gaelle.augustesakate@orange.fr;http://arc-castelnau.sportsregions.fr/;Terrain;Route DE CARCANS;33480;MOULIS EN MEDOC;-0.83029;45.02334;;Validée;76450
27/09/2026;27/09/2026;RIGALOU LE BASTIT DEPART 2;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir Nature;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;;Validée;75099
27/09/2026;27/09/2026;RIGALOU LE BASTIT DEPART 3;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir Nature;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;;Validée;75100
27/09/2026;27/09/2026;TIR 3D DES ARCHERS DU VERDLAI;GARDANNE;1313071;PEYNIER - LES ARCHERS DU VERDALAI;CR13;130;Tir 3D;individuel;2026;archers.peynier@gmail.com;https://www.archersduverdalai.fr/;Parcours nature;Chemin De saint baudille;13120;GARDANNE;5.48631;43.43768;;Validée;75020
27/09/2026;27/09/2026;AIX EN PROVENCE TIR DE LA RENTRÉE;AIX EN PROVENCE;1313092;1ERE CIE DE TIR A L'ARC D'AIX EN PROVENCE;CR13;130;Tir à l'Arc Extérieur;individuel;2026;aix1ciearc@gmail.com;http://www.aix-premiereciearc.com;"1ERE CIE DE TIR A L&apos;ARC D&apos;AIX EN PROVENCE";"785  Chemin chemin d&apos;Antonelle";13090;AIX EN PROVENCE;5.40887;43.57105;;Validée;75649
27/09/2026;27/09/2026;AIX EN PROVENCE TIR DE LA RENTRÉE;AIX EN PROVENCE;1313092;1ERE CIE DE TIR A L'ARC D'AIX EN PROVENCE;CR13;130;Para-tir à l'arc en extérieur;individuel;2026;aix1ciearc@gmail.com;http://www.aix-premiereciearc.com;"1ERE CIE DE TIR A L&apos;ARC D&apos;AIX EN PROVENCE";"785  Chemin chemin d&apos;Antonelle";13090;AIX EN PROVENCE;5.40887;43.57105;;Validée;75650
28/08/2026;30/08/2026;CHAMPIONNAT DE RONDE DU VERMANDOIS;NAUROY;0702013;TIR A L'ARC NAUROY;CR07;020;Tir Beursault;individuel;2026;jlm79@wanadoo.fr;;"Tir à l&apos;arc";"Rue rue du tir à l&apos;arc";02420;NAUROY;;;;Validée;76084
28/08/2026;30/08/2026;"BEURSAULT DANS UN JARDIN D&apos;ARC";ARDIN;1079182;LES ARCHERS DE L'AUTIZE;CR10;790;Tir Beursault;individuel;2026;lesarchersdelautize@gmail.com;http://www.lesarchersdelautize.com;"Jardin d&apos;arc";Rue Armand Barlet;79160;ARDIN;-0.54974;46.47626;;Validée;76208
29/07/2026;30/07/2026;CHAMPIONNAT DE FRANCE DOUBLE MIXTE JEUNE;SAINT AVERTIN;0437083;ST AVERTIN CASAS;CR04;370;Tir à l'Arc Extérieur;uniquement équipe;2026;president@tiralarc.saint-avertin-sports.fr;http://arcavertin.fr;;;;;;;https://extranet.ffta.fr/medias/documents_epreuves/10fa09fe12f58.pdf;Validée;74774
29/07/2026;30/07/2026;CHAMPIONNAT DE FRANCE JEUNE;SAINT AVERTIN;0437083;ST AVERTIN CASAS;CR04;370;Tir à l'Arc Extérieur;individuel;2026;president@tiralarc.saint-avertin-sports.fr;http://arcavertin.fr;;;;;;;https://extranet.ffta.fr/medias/documents_epreuves/10fa09f3cff67c.pdf;Validée;74772
29/08/2026;30/08/2026;CIRCUIT DES 5 NATIONS;ESCH SUR ALZETTE - LUXEMBOURG;0;Fédération Française de Tir à l'Arc;;;Tir en Campagne;individuel;2026;ffta@ffta.fr;https://www.ffta.fr;;;;;;;;Validée;77112
29/08/2026;29/08/2026;TIR A  18 M;RENNES;0335067;COMPAGNIE D'ARCHERS DE RENNES;CR03;350;Tir à 18m;individuel;2026;contact@archersderennes.com;http://www.archersderennes.com;"SALLE DE TIR A L&apos;ARC";8 Avenue des Gayeulles;35700;RENNES;-1.6506;48.13322;;Validée;78792
29/08/2026;29/08/2026;TIR A  18 M;RENNES;0335067;COMPAGNIE D'ARCHERS DE RENNES;CR03;350;Para-tir à l'arc à 18m;individuel;2026;;;;;;;;;;Validée;78793
29/08/2026;30/08/2026;BOUQUET BEURSAULT CHATEAUROUX;CHATEAUROUX;0436059;CHATEAUROUX 1ERE CIE;CR04;360;Tir Beursault;individuel;2026;archers.chateauroux@gmail.com;http://club.sportsregions.fr/1e_cie_chateauroux/;"Jeu d&apos;Arc de l&apos;Espace Tir a l&apos;Arc";4 Rue de la Margotiere;36000;CHATEAUROUX;1.70726;46.78714;;Validée;75916
29/08/2026;30/08/2026;TIR A LA GRENOUILLE;ESSOMES SUR MARNE;0702019;COMPAGNIE D’ARC CHEZY SUR MARNE;CR07;020;Loisirs Débutant et confirmé;individuel;2026;jean-pierre.berjot@wanadoo.fr;https://arcchezy02.sportsregions.fr/;Jeu d arc d essomes.;Rue Rue du jeu d arc;02400;ESSOMES SUR MARNE;3.40456;49.01624;;Validée;75877
29/08/2026;30/08/2026;"CHAMPIONNAT DE RONDE VALEE DE L&apos;OISE";LE PLESSIS BRION;0760219;CIE D'ARC DU PLESSIS BRION;CR07;600;Tir Beursault;individuel;2026;jeanluc.francois60@gmail.com;http://cartecouleur.e-monsite.com;"CIE D&apos;ARC DU PLESSIS BRION";"Rue du Jeu d&apos;Arc";60150;LE PLESSIS BRION;2.88055;49.47611;;Validée;76639
29/08/2026;30/08/2026;LA BRIARDE;CHAMPS SUR MARNE;0877044;CIE D'ARC CHAMPS SUR MARNE;CR08;770;Tir Beursault;individuel;2026;compagniearcchamps@gmail.com;http://club.sportsregions.fr/arc-champsmarne;"Compagnie d&apos;arc de Champs sur Marne";24 Avenue Victor Hugo;77420;CHAMPS SUR MARNE;2.60395;48.85066;;Validée;76010
29/08/2026;30/08/2026;CONCOURS BEURSAULT DE MORSANG;MORSANG SUR ORGE;0891152;CIE DE MORSANG S/ORGE;CR08;910;Tir Beursault;individuel;2026;lachopardiere@gmail.com;http://club.sportsregions.fr/archersmorsang;"Jeu d&apos;arc de Morsang sur Orge";39 Route du bois pommier;91390;MORSANG SUR ORGE;2.34495;48.65671;;Validée;76445
29/08/2026;30/08/2026;BEURSAULT;TREMBLAY EN FRANCE;0893221;ARCHERS DU VERT GALANT;CR08;930;Tir Beursault;individuel;2026;lesarchersduvertgalant@gmail.com;http://archersduvertgalant-tremblay.com;"Cie d&apos;arc de Tremblay";68 Avenue Diderot;93290;TREMBLAY EN FRANCE;2.57451;48.95559;;Validée;76896
29/08/2026;29/08/2026;"JOURNÉE D&apos;OUVERTURE";MARMANDE;1047147;ARCHERS CLUB MARMANDAIS;CR10;470;Loisirs Débutant et confirmé;individuel;2026;acm47@free.fr;http://acm47.clubeo.com/;Terrain TAE Marmande;Rue RUE CHARLES GOUNOD;47200;MARMANDE;0.19769;44.50231;;Validée;75309
30/08/2026;30/08/2026;FORUM ASSOCIATION;SAINT JEAN SUR VEYLE;0101284;LES ARCHERS CROTTET 01;CR01;010;Loisirs Débutant et confirmé;individuel;2026;lesarchers01crottet@gmail.com;;escale;"Chemin de  l&apos;escale";01290;ST JEAN SUR VEYLE;4.91438;46.26336;;Validée;76103
30/08/2026;06/09/2026;PRIX GENERAL BEURSAULT 2026;VILLEMOMBLE;0893234;2EME CIE D'ARC MONTREUIL;CR08;930;Tir à l'Arc Extérieur;individuel;2026;eole.alain.boutry@gmail.com;;"compagnie d&apos;arc";40 Rue Lucien Berneux;93;VILLEMOMBLE;;;;Épreuve Annulée avant publication;79504
31/07/2026;31/07/2026;CHAMPIONNAT DE FRANCE JEUNES PAR EQUIPE DE CLUBS;SAINT AVERTIN;0437083;ST AVERTIN CASAS;CR04;370;Tir à l'Arc Extérieur;uniquement équipe;2026;president@tiralarc.saint-avertin-sports.fr;http://arcavertin.fr;;;;;;;https://extranet.ffta.fr/medias/documents_epreuves/10fa09e57cf044.pdf;Validée;74773
